"Name","TID","DescriptionTID","Type","IsEnabled","OwnedByDefault","AssetScFile","AssetExportName","UsedInBox","IsAnimated"
"Chronos495","TID_BATTLEBANNER_NAME_DAGGER_THRONE","TID_BATTLEBANNER_DESC_DAGGER_THRONE","Foreground","TRUE","FALSE","sc/58_DaggerDuchessThrone_FG.sc","banner_fg",,
"Chronos496","TID_BATTLEBANNER_NAME_DAGGER_HALLS","TID_BATTLEBANNER_DESC_DAGGER_HALLS","Background","TRUE","FALSE","sc/58_DaggerDuchessThrone_BG.sc","banner_bg",,
"Chronos497","TID_BATTLEBANNER_NAME_DAGGER_SLICES","TID_BATTLEBANNER_DESC_DAGGER_SLICES","Foreground","TRUE","FALSE","sc/58_DaggerDuchessThrow_FG.sc","banner_fg",,
"Chronos498","TID_BATTLEBANNER_NAME_GOLDEN_EDGES","TID_BATTLEBANNER_DESC_GOLDEN_EDGES","Background","TRUE","FALSE","sc/58_DaggerDuchessThrow_BG.sc","banner_bg",,
"Chronos499","TID_BATTLEBANNER_NAME_BARB_SONS","TID_BATTLEBANNER_DESC_BARB_SONS","Foreground","TRUE","FALSE","sc/58_EvoBattleRam_FG.sc","banner_fg",,
"Chronos500","TID_BATTLEBANNER_NAME_RAMMING_DAY","TID_BATTLEBANNER_DESC_RAMMING_DAY","Background","TRUE","FALSE","sc/58_EvoBattleRam_BG.sc","banner_bg",,
"Chronos501","TID_BATTLEBANNER_NAME_THE_DUCHESS","TID_BATTLEBANNER_DESC_THE_DUCHESS","Foreground","TRUE","FALSE","sc/58_AnimDaggerDuch_FG.sc","banner_fg",,
"Chronos502","TID_BATTLEBANNER_NAME_THE_SLICING","TID_BATTLEBANNER_DESC_THE_SLICING","Background","TRUE","FALSE","sc/58_AnimDaggerDuch_BG.sc","banner_bg",,
"Chronos503","TID_BATTLEBANNER_NAME_WITCHLET","TID_BATTLEBANNER_DESC_WITCHLET","Foreground","TRUE","FALSE","sc/59_SquadWitch_FG.sc","banner_fg",,
"Chronos504","TID_BATTLEBANNER_NAME_SPOOKY_HAZE","TID_BATTLEBANNER_DESC_SPOOKY_HAZE","Background","TRUE","FALSE","sc/59_SquadWitch_BG.sc","banner_bg",,
"Chronos505","TID_BATTLEBANNER_NAME_SKELETAL_SCHOLARS","TID_BATTLEBANNER_DESC_SKELETAL_SCHOLARS","Foreground","TRUE","FALSE","sc/59_SkeletonLecture_FG.sc","banner_fg",,
"Chronos506","TID_BATTLEBANNER_NAME_HALL_OF_PORTRAITS","TID_BATTLEBANNER_DESC_HALL_OF_PORTRAITS","Background","TRUE","FALSE","sc/59_SkeletonLecture_BG.sc","banner_bg",,
"Chronos507","TID_BATTLEBANNER_NAME_FIERY_KNOWLEDGE","TID_BATTLEBANNER_DESC_FIERY_KNOWLEDGE","Foreground","TRUE","FALSE","sc/59_FireMage_FG.sc","banner_fg",,
"Chronos508","TID_BATTLEBANNER_NAME_SCHOLASTIC_ARCANUM","TID_BATTLEBANNER_DESC_SCHOLASTIC_ARCANUM","Background","TRUE","FALSE","sc/59_FireMage_BG.sc","banner_bg",,
"Chronos509","TID_BATTLEBANNER_NAME_VOID_CONTAINED","TID_BATTLEBANNER_DESC_VOID_CONTAINED","Foreground","TRUE","FALSE","sc/59_MagicPotionDev_FG.sc","banner_fg",,
"Chronos510","TID_BATTLEBANNER_NAME_RESEARCH_NOTES","TID_BATTLEBANNER_DESC_RESEARCH_NOTES","Background","TRUE","FALSE","sc/59_MagicPotionDev_BG.sc","banner_bg",,
"Chronos511","TID_BATTLEBANNER_NAME_SPELLS_GALORE","TID_BATTLEBANNER_DESC_SPELLS_GALORE","Foreground","TRUE","FALSE","sc/59_MagicLibrary_FG.sc","banner_fg",,
"Chronos512","TID_BATTLEBANNER_NAME_DARK_LIBRARY","TID_BATTLEBANNER_DESC_DARK_LIBRARY","Background","TRUE","FALSE","sc/59_MagicLibrary_BG.sc","banner_bg",,
"Chronos513","TID_BATTLEBANNER_NAME_VOID_UNLEASHED","TID_BATTLEBANNER_DESC_VOID_UNLEASHED","Foreground","TRUE","FALSE","sc/59_MagicHighSchool_FG.sc","banner_fg",,
"Chronos514","TID_BATTLEBANNER_NAME_RED_SKIES","TID_BATTLEBANNER_DESC_RED_SKIES","Background","TRUE","FALSE","sc/59_MagicHighSchool_BG.sc","banner_bg",,
"Chronos515","TID_BATTLEBANNER_NAME_SPRING_CHICKEN","TID_BATTLEBANNER_DESC_SPRING_CHICKEN","Foreground","TRUE","FALSE","sc/59_SquadChicken_FG.sc","banner_fg",,
"Chronos516","TID_BATTLEBANNER_NAME_SUNNY_HATCHERY","TID_BATTLEBANNER_DESC_SUNNY_HATCHERY","Background","TRUE","FALSE","sc/59_SquadChicken_BG.sc","banner_bg",,
"Chronos517","TID_BATTLEBANNER_NAME_NAP_TIME","TID_BATTLEBANNER_DESC_NAP_TIME","Foreground","TRUE","FALSE","sc/59_SquadHogSleep_FG.sc","banner_fg",,
"Chronos518","TID_BATTLEBANNER_NAME_DREAM_LANDS","TID_BATTLEBANNER_DESC_DREAM_LANDS","Background","TRUE","FALSE","sc/59_SquadHogSleep_BG.sc","banner_bg",,
"Chronos519","TID_BATTLEBANNER_NAME_FIRE_BOLT","TID_BATTLEBANNER_DESC_FIRE_BOLT","Foreground","TRUE","FALSE","sc/59_AnimWizard_FG.sc","banner_fg",,
"Chronos520","TID_BATTLEBANNER_NAME_FANNING_THE_FLAMES","TID_BATTLEBANNER_DESC_FANNING_THE_FLAMES","Background","TRUE","FALSE","sc/59_AnimWizard_BG.sc","banner_bg",,
"Chronos521","TID_BATTLEBANNER_NAME_PIXEL_GIANT","TID_BATTLEBANNER_DESC_PIXEL_GIANT","Foreground","TRUE","FALSE","sc/XT_RoyalGiantChainOffer_FG.sc","banner_fg",,
"Chronos522","TID_BATTLEBANNER_NAME_PIXEL_PARADISE","TID_BATTLEBANNER_DESC_PIXEL_PARADISE","Background","TRUE","FALSE","sc/XT_RoyalGiantChainOffer_BG.sc","banner_bg",,
"Chronos523","TID_BATTLEBANNER_NAME_GREEN_GETAWAY","TID_BATTLEBANNER_DESC_GREEN_GETAWAY","Foreground","TRUE","FALSE","sc/XT_SquadGoblinChase_FG.sc","banner_fg",,
"Chronos524","TID_BATTLEBANNER_NAME_ROYAL_WORLD","TID_BATTLEBANNER_DESC_ROYAL_WORLD","Background","TRUE","FALSE","sc/XT_SquadGoblinChase_BG.sc","banner_bg",,
"Chronos525","TID_BATTLEBANNER_NAME_MEGA_CHICKEN","TID_BATTLEBANNER_DESC_MEGA_CHICKEN","Foreground","TRUE","FALSE","sc/XT_SquadGiantChick_FG.sc","banner_fg",,
"Chronos526","TID_BATTLEBANNER_NAME_PORTAL_PATHWAY","TID_BATTLEBANNER_DESC_PORTAL_PATHWAY","Background","TRUE","FALSE","sc/XT_SquadGiantChick_BG.sc","banner_bg",,
"Chronos527","TID_BATTLEBANNER_NAME_SQUAD_BUSTING","TID_BATTLEBANNER_DESC_SQUAD_BUSTING","Foreground","TRUE","FALSE","sc/XT_SquadSwirlTeam_FG.sc","banner_fg",,
"Chronos528","TID_BATTLEBANNER_NAME_PSYCHIC_SWIRL","TID_BATTLEBANNER_DESC_PSYCHIC_SWIRL","Background","TRUE","FALSE","sc/XT_SquadSwirlTeam_BG.sc","banner_bg",,
"Chronos529","TID_BATTLEBANNER_NAME_CLASHING_SQUADS","TID_BATTLEBANNER_DESC_CLASHING_SQUADS","Foreground","TRUE","FALSE","sc/XT_SquadTeamUp_FG.sc","banner_fg",,
"Chronos530","TID_BATTLEBANNER_NAME_GEMS_AWAY","TID_BATTLEBANNER_DESC_GEMS_AWAY","Background","TRUE","FALSE","sc/XT_SquadTeamUp_BG.sc","banner_bg",,
"Chronos531","TID_BATTLEBANNER_NAME_ROCKER_HAIRDO","TID_BATTLEBANNER_DESC_ROCKER_HAIRDO","Foreground","TRUE","FALSE","sc/60_BookofClash3_FG.sc","banner_fg",,
"Chronos532","TID_BATTLEBANNER_NAME_CRYSTAL_CAVES","TID_BATTLEBANNER_DESC_CRYSTAL_CAVES","Background","TRUE","FALSE","sc/60_BookofClash3_BG.sc","banner_bg",,
"Chronos533","TID_BATTLEBANNER_NAME_FLEEING_THE_SCENE","TID_BATTLEBANNER_DESC_FLEEING_THE_SCENE","Foreground","TRUE","FALSE","sc/60_GoblinMayhem_FG.sc","banner_fg",,
"Chronos534","TID_BATTLEBANNER_NAME_MAJOR_MAYHEM","TID_BATTLEBANNER_DESC_MAJOR_MAYHEM","Background","TRUE","FALSE","sc/60_GoblinMayhem_BG.sc","banner_bg",,
"Chronos535","TID_BATTLEBANNER_NAME_FRIENDS_FOR_LIFE","TID_BATTLEBANNER_DESC_FRIENDS_FOR_LIFE","Foreground","TRUE","FALSE","sc/60_GoblinFriends_FG.sc","banner_fg",,
"Chronos536","TID_BATTLEBANNER_NAME_SHINY_STARS","TID_BATTLEBANNER_DESC_SHINY_STARS","Background","TRUE","FALSE","sc/60_GoblinFriends_BG.sc","banner_bg",,
"Chronos537","TID_BATTLEBANNER_NAME_DEVIOUS_PROSPECTOR","TID_BATTLEBANNER_DESC_DEVIOUS_PROSPECTOR","Foreground","TRUE","FALSE","sc/60_GoldGoblin_FG.sc","banner_fg",,
"Chronos538","TID_BATTLEBANNER_NAME_GOBLIN_HOARD","TID_BATTLEBANNER_DESC_GOBLIN_HOARD","Background","TRUE","FALSE","sc/60_GoldGoblin_BG.sc","banner_bg",,
"Chronos539","TID_BATTLEBANNER_NAME_BEWARE_THE_BUSH","TID_BATTLEBANNER_DESC_BEWARE_THE_BUSH","Foreground","TRUE","FALSE","sc/60_ForestTribalGoblin_FG.sc","banner_fg",,
"Chronos540","TID_BATTLEBANNER_NAME_PIXEL_JUNGLE","TID_BATTLEBANNER_DESC_PIXEL_JUNGLE","Background","TRUE","FALSE","sc/60_ForestTribalGoblin_BG.sc","banner_bg",,
"Chronos541","TID_BATTLEBANNER_NAME_NEW_FRIEND?","TID_BATTLEBANNER_DESC_NEW_FRIEND?","Foreground","TRUE","FALSE","sc/60_GoblinCrowd_FG.sc","banner_fg",,
"Chronos542","TID_BATTLEBANNER_NAME_SEA_OF_GREEN","TID_BATTLEBANNER_DESC_SEA_OF_GREEN","Background","TRUE","FALSE","sc/60_GoblinCrowd_BG.sc","banner_bg",,
"Chronos543","TID_BATTLEBANNER_NAME_FAUX_BARREL","TID_BATTLEBANNER_DESC_FAUX_BARREL","Foreground","TRUE","FALSE","sc/60_AnimGoblinBarrel_FG.sc","banner_fg",,
"Chronos544","TID_BATTLEBANNER_NAME_BIRDS_EYE_VIEW","TID_BATTLEBANNER_DESC_BIRDS_EYE_VIEW","Background","TRUE","FALSE","sc/60_AnimGoblinBarrel_BG.sc","banner_bg",,
"Chronos545","TID_BATTLEBANNER_NAME_DYNA-BARREL","TID_BATTLEBANNER_DESC_DYNA-BARREL","Foreground","TRUE","FALSE","sc/60_LetsAddBombs_FG.sc","banner_fg",,
"Chronos546","TID_BATTLEBANNER_NAME_READY_TO_BLOW","TID_BATTLEBANNER_DESC_READY_TO_BLOW","Background","TRUE","FALSE","sc/60_LetsAddBombs_BG.sc","banner_bg",,
"Chronos547","TID_BATTLEBANNER_NAME_ROCKET_MAN","TID_BATTLEBANNER_DESC_ROCKET_MAN","Foreground","TRUE","FALSE","sc/60_SpeedFlying_FG.sc","banner_fg",,
"Chronos548","TID_BATTLEBANNER_NAME_ABOVE_THE_CLOUDS","TID_BATTLEBANNER_DESC_ABOVE_THE_CLOUDS","Background","TRUE","FALSE","sc/60_SpeedFlying_BG.sc","banner_bg",,
"Chronos549","TID_BATTLEBANNER_NAME_MENACING_MATRIARCH","TID_BATTLEBANNER_DESC_MENACING_MATRIARCH","Foreground","TRUE","FALSE","sc/60_QueensGold_FG.sc","banner_fg",,
"Chronos550","TID_BATTLEBANNER_NAME_GOLDEN_CAVERNS","TID_BATTLEBANNER_DESC_GOLDEN_CAVERNS","Background","TRUE","FALSE","sc/60_QueensGold_BG.sc","banner_bg",,
"Chronos551","TID_BATTLEBANNER_NAME_JOYRIDE","TID_BATTLEBANNER_DESC_JOYRIDE","Foreground","TRUE","FALSE","sc/60_GoldRush_FG.sc","banner_fg",,
"Chronos552","TID_BATTLEBANNER_NAME_GOBLIN_MINES","TID_BATTLEBANNER_DESC_GOBLIN_MINES","Background","TRUE","FALSE","sc/60_GoldRush_BG.sc","banner_bg",,
"Chronos553","TID_BATTLEBANNER_NAME_CROWN_FISHING","TID_BATTLEBANNER_DESC_CROWN_FISHING","Foreground","TRUE","FALSE","sc/60_CrownFishing_FG.sc","banner_fg",,
"Chronos554","TID_BATTLEBANNER_NAME_JUNGLE_SHORES","TID_BATTLEBANNER_DESC_JUNGLE_SHORES","Background","TRUE","FALSE","sc/60_CrownFishing_BG.sc","banner_bg",,
"Chronos555","TID_BATTLEBANNER_NAME_CANT_TOUCH_THIS","TID_BATTLEBANNER_DESC_CANT_TOUCH_THIS","Foreground","TRUE","FALSE","sc/61_ArrowHop_FG.sc","banner_fg",,
"Chronos556","TID_BATTLEBANNER_NAME_ARROW_FIELD","TID_BATTLEBANNER_DESC_ARROW_FIELD","Background","TRUE","FALSE","sc/61_ArrowHop_BG.sc","banner_bg",,
"Chronos557","TID_BATTLEBANNER_NAME_MAMAS_DAY","TID_BATTLEBANNER_DESC_MAMAS_DAY","Foreground","TRUE","FALSE","sc/61_GoblinsGift_FG.sc","banner_fg",,
"Chronos558","TID_BATTLEBANNER_NAME_GOBS_AND_GOLD","TID_BATTLEBANNER_DESC_GOBS_AND_GOLD","Background","TRUE","FALSE","sc/61_GoblinsGift_BG.sc","banner_bg",,
"Chronos559","TID_BATTLEBANNER_NAME_ROAD_TRIP","TID_BATTLEBANNER_DESC_ROAD_TRIP","Foreground","TRUE","FALSE","sc/61_GoblinGiantTurn_FG.sc","banner_fg",,
"Chronos560","TID_BATTLEBANNER_NAME_ON_TARGET","TID_BATTLEBANNER_DESC_ON_TARGET","Background","TRUE","FALSE","sc/61_GoblinGiantTurn_BG.sc","banner_bg",,
"Chronos561","TID_BATTLEBANNER_NAME_MAMAS_MAD","TID_BATTLEBANNER_DESC_MAMAS_MAD","Foreground","TRUE","FALSE","sc/61_Matriarch_FG.sc","banner_fg",,
"Chronos562","TID_BATTLEBANNER_NAME_GOBLIN_ARMY","TID_BATTLEBANNER_DESC_GOBLIN_ARMY","Background","TRUE","FALSE","sc/61_Matriarch_BG.sc","banner_bg",,
"Chronos563","TID_BATTLEBANNER_NAME_CLUELESS","TID_BATTLEBANNER_DESC_CLUELESS","Foreground","TRUE","FALSE","sc/61_GiantGoblin_FG.sc","banner_fg",,
"Chronos564","TID_BATTLEBANNER_NAME_FOREST_PATH","TID_BATTLEBANNER_DESC_FOREST_PATH","Background","TRUE","FALSE","sc/61_GiantGoblin_BG.sc","banner_bg",,
"Chronos565","TID_BATTLEBANNER_NAME_CASTLE_QUEEN","TID_BATTLEBANNER_DESC_CASTLE_QUEEN","Foreground","TRUE","FALSE","sc/61_GoblinsPixel_FG.sc","banner_fg",,
"Chronos566","TID_BATTLEBANNER_NAME_WORLD_1-1","TID_BATTLEBANNER_DESC_WORLD_1-1","Background","TRUE","FALSE","sc/61_GoblinsPixel_BG.sc","banner_bg",,
"Chronos567","TID_BATTLEBANNER_NAME_GOLDEN_GODDESS","TID_BATTLEBANNER_DESC_GOLDEN_GODDESS","Foreground","TRUE","FALSE","sc/61_GoldenStatue_FG.sc","banner_fg",,
"Chronos568","TID_BATTLEBANNER_NAME_GOBLIN_TREASURY","TID_BATTLEBANNER_DESC_GOBLIN_TREASURY","Background","TRUE","FALSE","sc/61_GoldenStatue_BG.sc","banner_bg",,
"Chronos569","TID_BATTLEBANNER_NAME_GOBLIN_DEFEAT","TID_BATTLEBANNER_DESC_GOBLIN_DEFEAT","Foreground","TRUE","FALSE","sc/61_KidsGoblin_FG.sc","banner_fg",,
"Chronos570","TID_BATTLEBANNER_NAME_PURPLE_MIRE","TID_BATTLEBANNER_DESC_PURPLE_MIRE","Background","TRUE","FALSE","sc/61_KidsGoblin_BG.sc","banner_bg",,
"Chronos571","TID_BATTLEBANNER_NAME_ITS_DRILLIN_TIME","TID_BATTLEBANNER_DESC_ITS_DRILLIN_TIME","Foreground","TRUE","FALSE","sc/61_AnimGoblinDrill_FG.sc","banner_fg",,
"Chronos572","TID_BATTLEBANNER_NAME_DIG_DUG","TID_BATTLEBANNER_DESC_DIG_DUG","Background","TRUE","FALSE","sc/61_AnimGoblinDrill_BG.sc","banner_bg",,
"Chronos573","TID_BATTLEBANNER_NAME_SAND_CASTLES","TID_BATTLEBANNER_DESC_SAND_CASTLES","Foreground","TRUE","FALSE","sc/62_BabyGobSandCastle_FG.sc","banner_fg",,
"Chronos574","TID_BATTLEBANNER_NAME_BEACH_HOLIDAY","TID_BATTLEBANNER_DESC_BEACH_HOLIDAY","Background","TRUE","FALSE","sc/62_BabyGobSandCastle_BG.sc","banner_bg",,
"Chronos575","TID_BATTLEBANNER_NAME_CANNONBALL","TID_BATTLEBANNER_DESC_CANNONBALL","Foreground","TRUE","FALSE","sc/62_GiantGobBomb_FG.sc","banner_fg",,
"Chronos576","TID_BATTLEBANNER_NAME_POOLSIDE_VIBE","TID_BATTLEBANNER_DESC_POOLSIDE_VIBE","Background","TRUE","FALSE","sc/62_GiantGobBomb_BG.sc","banner_bg",,
"Chronos577","TID_BATTLEBANNER_NAME_QUEENLY_KARAOKE","TID_BATTLEBANNER_DESC_QUEENLY_KARAOKE","Foreground","TRUE","FALSE","sc/62_QueenGobKaraoke_FG.sc","banner_fg",,
"Chronos578","TID_BATTLEBANNER_NAME_LIGHT_UP_THE_NIGHT","TID_BATTLEBANNER_DESC_LIGHT_UP_THE_NIGHT","Background","TRUE","FALSE","sc/62_QueenGobKaraoke_BG.sc","banner_bg",,
"Chronos579","TID_BATTLEBANNER_NAME_TUBE_SURFING","TID_BATTLEBANNER_DESC_TUBE_SURFING","Foreground","TRUE","FALSE","sc/62_GoblinWave_FG.sc","banner_fg",,
"Chronos580","TID_BATTLEBANNER_NAME_WAVE_POOL","TID_BATTLEBANNER_DESC_WAVE_POOL","Background","TRUE","FALSE","sc/62_GoblinWave_BG.sc","banner_bg",,
"Chronos581","TID_BATTLEBANNER_NAME_HYDRATION_STATION","TID_BATTLEBANNER_DESC_HYDRATION_STATION","Foreground","TRUE","FALSE","sc/62_CocktailThief_FG.sc","banner_fg",,
"Chronos582","TID_BATTLEBANNER_NAME_COCO-FRESH","TID_BATTLEBANNER_DESC_COCO-FRESH","Background","TRUE","FALSE","sc/62_CocktailThief_BG.sc","banner_bg",,
"Chronos583","TID_BATTLEBANNER_NAME_STEALTHY_ROYAL","TID_BATTLEBANNER_DESC_STEALTHY_ROYAL","Foreground","TRUE","FALSE","sc/62_SneakyKing_FG.sc","banner_fg",,
"Chronos584","TID_BATTLEBANNER_NAME_TRAINING_PIT","TID_BATTLEBANNER_DESC_TRAINING_PIT","Background","TRUE","FALSE","sc/62_SneakyKing_BG.sc","banner_bg",,
"Chronos585","TID_BATTLEBANNER_NAME_UNDER_THE_SEA","TID_BATTLEBANNER_DESC_UNDER_THE_SEA","Foreground","TRUE","FALSE","sc/62_Underwater_FG.sc","banner_fg",,
"Chronos586","TID_BATTLEBANNER_NAME_DEEP_BLUE","TID_BATTLEBANNER_DESC_DEEP_BLUE","Background","TRUE","FALSE","sc/62_Underwater_BG.sc","banner_bg",,
"Chronos587","TID_BATTLEBANNER_NAME_GRAB_AND_RUN","TID_BATTLEBANNER_DESC_GRAB_AND_RUN","Foreground","TRUE","FALSE","sc/62_GoldTheft_FG.sc","banner_fg",,
"Chronos588","TID_BATTLEBANNER_NAME_JUNGLE_CHASE","TID_BATTLEBANNER_DESC_JUNGLE_CHASE","Background","TRUE","FALSE","sc/62_GoldTheft_BG.sc","banner_bg",,
"Chronos589","TID_BATTLEBANNER_NAME_AM-BUSH","TID_BATTLEBANNER_DESC_AM-BUSH","Foreground","TRUE","FALSE","sc/62_AnimGoblinBush_FG.sc","banner_fg",,
"Chronos590","TID_BATTLEBANNER_NAME_IN_THE_JUNGLE","TID_BATTLEBANNER_DESC_IN_THE_JUNGLE","Background","TRUE","FALSE","sc/62_AnimGoblinBush_BG.sc","banner_bg",,
"Chronos591","TID_BATTLEBANNER_NAME_PUNCHING_BAG","TID_BATTLEBANNER_DESC_PUNCHING_BAG","Foreground","TRUE","FALSE","sc/63_PunchingBall_FG.sc","banner_fg",,
"Chronos592","TID_BATTLEBANNER_NAME_KNOCKOUT_SENSATION","TID_BATTLEBANNER_DESC_KNOCKOUT_SENSATION","Background","TRUE","FALSE","sc/63_PunchingBall_BG.sc","banner_bg",,
"Chronos593","TID_BATTLEBANNER_NAME_CHAMPIONS_BELT","TID_BATTLEBANNER_DESC_CHAMPIONS_BELT","Foreground","TRUE","FALSE","sc/63_RingGoblin_FG.sc","banner_fg",,
"Chronos594","TID_BATTLEBANNER_NAME_THE_OCTAGON","TID_BATTLEBANNER_DESC_THE_OCTAGON","Background","TRUE","FALSE","sc/63_RingGoblin_BG.sc","banner_bg",,
"Chronos595","TID_BATTLEBANNER_NAME_ON_THE_ROPES","TID_BATTLEBANNER_DESC_ON_THE_ROPES","Foreground","TRUE","FALSE","sc/63_PekkaKO_FG.sc","banner_fg",,
"Chronos596","TID_BATTLEBANNER_NAME_ANTICIPATION","TID_BATTLEBANNER_DESC_ANTICIPATION","Background","TRUE","FALSE","sc/63_PekkaKO_BG.sc","banner_bg",,
"Chronos597","TID_BATTLEBANNER_NAME_GLOVING_UP","TID_BATTLEBANNER_DESC_GLOVING_UP","Foreground","TRUE","FALSE","sc/63_MegaKnightGloves_FG.sc","banner_fg",,
"Chronos598","TID_BATTLEBANNER_NAME_FIGHT_FANS","TID_BATTLEBANNER_DESC_FIGHT_FANS","Background","TRUE","FALSE","sc/63_MegaKnightGloves_BG.sc","banner_bg",,
"Chronos599","TID_BATTLEBANNER_NAME_DASH_ATTACK","TID_BATTLEBANNER_DESC_DASH_ATTACK","Foreground","TRUE","FALSE","sc/63_Pekkadash_FG.sc","banner_fg",,
"Chronos600","TID_BATTLEBANNER_NAME_KNOCKED_OUT","TID_BATTLEBANNER_DESC_KNOCKED_OUT","Background","TRUE","FALSE","sc/63_Pekkadash_BG.sc","banner_bg",,
"Chronos601","TID_BATTLEBANNER_NAME_SUCCESSION","TID_BATTLEBANNER_DESC_SUCCESSION","Foreground","TRUE","FALSE","sc/63_Swordthief_FG.sc","banner_fg",,
"Chronos602","TID_BATTLEBANNER_NAME_EVIDENCE","TID_BATTLEBANNER_DESC_EVIDENCE","Background","TRUE","FALSE","sc/63_Swordthief_BG.sc","banner_bg",,
"Chronos603","TID_BATTLEBANNER_NAME_CLASH_OF_TITANS","TID_BATTLEBANNER_DESC_CLASH_OF_TITANS","Foreground","TRUE","FALSE","sc/63_Anim_PekkaMegaknight_FG.sc","banner_fg",,
"Chronos604","TID_BATTLEBANNER_NAME_RING_OF_CHAMPIONS","TID_BATTLEBANNER_DESC_RING_OF_CHAMPIONS","Background","TRUE","FALSE","sc/63_Anim_PekkaMegaknight_BG.sc","banner_bg",,
"Chronos605","TID_BATTLEBANNER_NAME_ITS_ALIVE","TID_BATTLEBANNER_DESC_ITS_ALIVE","Foreground","TRUE","FALSE","sc/64_CartoonDoctorAndMonster_FG.sc","banner_fg",,
"Chronos606","TID_BATTLEBANNER_NAME_UNLIMITED_POWER","TID_BATTLEBANNER_DESC_UNLIMITED_POWER","Background","TRUE","FALSE","sc/64_CartoonDoctorAndMonster_BG.sc","banner_bg",,
"Chronos607","TID_BATTLEBANNER_NAME_READY_FOR_SCIENCE","TID_BATTLEBANNER_DESC_READY_FOR_SCIENCE","Foreground","TRUE","FALSE","sc/64_CartoonDoctorOld_FG.sc","banner_fg",,
"Chronos608","TID_BATTLEBANNER_NAME_ZAP_PROOF","TID_BATTLEBANNER_DESC_ZAP_PROOF","Background","TRUE","FALSE","sc/64_CartoonDoctorOld_BG.sc","banner_bg",,
"Chronos609","TID_BATTLEBANNER_NAME_ELECTRO_BLAST","TID_BATTLEBANNER_DESC_ELECTRO_BLAST","Foreground","TRUE","FALSE","sc/64_CartoonDragon_FG.sc","banner_fg",,
"Chronos610","TID_BATTLEBANNER_NAME_GLOOMY_NIGHT","TID_BATTLEBANNER_DESC_GLOOMY_NIGHT","Background","TRUE","FALSE","sc/64_CartoonDragon_BG.sc","banner_bg",,
"Chronos611","TID_BATTLEBANNER_NAME_POWER_POSE","TID_BATTLEBANNER_DESC_POWER_POSE","Foreground","TRUE","FALSE","sc/64_MonsterAndDoctor_FG.sc","banner_fg",,
"Chronos612","TID_BATTLEBANNER_NAME_STORMY_NIGHT","TID_BATTLEBANNER_DESC_STORMY_NIGHT","Background","TRUE","FALSE","sc/64_MonsterAndDoctor_BG.sc","banner_bg",,
"Chronos613","TID_BATTLEBANNER_NAME_DOCTORS_MONSTER","TID_BATTLEBANNER_DESC_DOCTORS_MONSTER","Foreground","TRUE","FALSE","sc/64_MonsterDoctorFun_FG.sc","banner_fg",,
"Chronos614","TID_BATTLEBANNER_NAME_DOCTORS_CHAMBER","TID_BATTLEBANNER_DESC_DOCTORS_CHAMBER","Background","TRUE","FALSE","sc/64_MonsterDoctorFun_BG.sc","banner_bg",,
"Chronos615","TID_BATTLEBANNER_NAME_STATIC_BUBBLES","TID_BATTLEBANNER_DESC_STATIC_BUBBLES","Foreground","TRUE","FALSE","sc/64_SleepingDragon_FG.sc","banner_fg",,
"Chronos616","TID_BATTLEBANNER_NAME_COZY_STUDY","TID_BATTLEBANNER_DESC_COZY_STUDY","Background","TRUE","FALSE","sc/64_SleepingDragon_BG.sc","banner_bg",,
"Chronos617","TID_BATTLEBANNER_NAME_PUPPET_MASTER","TID_BATTLEBANNER_DESC_PUPPET_MASTER","Foreground","TRUE","FALSE","sc/64_HalloweenSkeletonGiant_FG.sc","banner_fg",,
"Chronos618","TID_BATTLEBANNER_NAME_SPOOKY_MANOR","TID_BATTLEBANNER_DESC_SPOOKY_MANOR","Background","TRUE","FALSE","sc/64_HalloweenSkeletonGiant_BG.sc","banner_bg",,
"Chronos619","TID_BATTLEBANNER_NAME_MADNESS_DESCENDS","TID_BATTLEBANNER_DESC_MADNESS_DESCENDS","Foreground","TRUE","FALSE","sc/64_HalloweenDagger_FG.sc","banner_fg",,
"Chronos620","TID_BATTLEBANNER_NAME_FIERY_SKIES","TID_BATTLEBANNER_DESC_FIERY_SKIES","Background","TRUE","FALSE","sc/64_HalloweenDagger_BG.sc","banner_bg",,
"Chronos621","TID_BATTLEBANNER_NAME_SHOCKING_REVELATION","TID_BATTLEBANNER_DESC_SHOCKING_REVELATION","Foreground","TRUE","FALSE","sc/64_Anim_GoblinsteinScientist_FG.sc","banner_fg",,
"Chronos622","TID_BATTLEBANNER_NAME_DOCTORS_LABORATORY","TID_BATTLEBANNER_DESC_DOCTORS_LABORATORY","Background","TRUE","FALSE","sc/64_Anim_GoblinsteinScientist_BG.sc","banner_bg",,
"Chronos623","TID_BATTLEBANNER_NAME_ON_THE_ROAD_AGAIN","TID_BATTLEBANNER_DESC_ON_THE_ROAD_AGAIN","Foreground","TRUE","FALSE","sc/65_DarkPrinceCowboy_FG.sc","banner_fg",,
"Chronos624","TID_BATTLEBANNER_NAME_DESERT_SUNSET","TID_BATTLEBANNER_DESC_DESERT_SUNSET","Background","TRUE","FALSE","sc/65_DarkPrinceCowboy_BG.sc","banner_bg",,
"Chronos625","TID_BATTLEBANNER_NAME_WHOS_THERE?","TID_BATTLEBANNER_DESC_WHOS_THERE?","Foreground","TRUE","FALSE","sc/65_SaloonBandit_FG.sc","banner_fg",,
